datetime,open,high,low,close,marketVolume,profit
2019-02-25 13:25:00,299.07,299.1,299.02,299.02,5778.0,0.05000000000001137
2019-02-25 13:30:00,299.09,299.11,298.95,298.97,3903.0,0.1199999999999477
2019-02-25 13:35:00,299.03,299.6,299.03,299.35,8607.6,-0.32000000000005
2019-02-25 13:40:00,299.28,299.65,299.28,299.345,6907.6,-0.06500000000005457
2019-02-25 13:45:00,299.17,299.38,299.17,299.38,3822.6,-0.20999999999997954
2019-02-25 13:50:00,299.31,299.65,299.3,299.34,6474.2,-0.029999999999972715
2019-02-25 13:55:00,299.17,299.17,298.7,298.78,10197.0,0.3900000000000432
2019-02-25 14:00:00,298.66,298.84,298.66,298.84,3973.75,-0.17999999999994998
2019-02-25 14:05:00,298.7,298.74,298.65,298.685,4185.4,0.014999999999986358
2019-02-25 14:10:00,298.81,299.0,298.81,299.0,4133.0,-0.18999999999999773
2019-02-25 14:15:00,299.02,299.25,299.02,299.25,6686.6,-0.2300000000000182
2019-02-25 14:20:00,298.82,298.865,298.47,298.47,5115.2,0.3499999999999659
2019-02-25 14:25:00,298.43,298.74,298.19,298.74,7878.8,-0.3100000000000023
2019-02-25 14:30:00,298.75,299.16,298.75,298.91,7409.6,-0.160000000000025
2019-02-25 14:35:00,298.95,299.065,298.91,298.985,2614.8,-0.03500000000002501
2019-02-25 14:40:00,298.89,299.475,298.89,299.44,7097.2,-0.5500000000000114
2019-02-25 14:45:00,299.48,299.48,299.0,299.0,6356.8,0.4800000000000182
2019-02-25 14:50:00,298.74,298.94,298.14,298.14,7480.2,0.6000000000000227
2019-02-25 14:55:00,298.19,298.52,298.065,298.285,6253.0,-0.09500000000002728
2019-02-25 15:00:00,298.29,298.8,298.26,298.73,6073.25,-0.4399999999999977
2019-02-25 15:05:00,298.58,298.59,298.375,298.59,6158.6,-0.009999999999990905
2019-02-25 15:10:00,298.635,298.635,298.63,298.63,7569.4,0.0049999999999954525
2019-02-25 15:15:00,298.835,298.835,298.51,298.525,5067.0,0.3100000000000023
2019-02-25 15:20:00,298.32,298.705,298.32,298.485,5623.2,-0.16500000000002046
2019-02-25 15:25:00,298.56,298.63,298.28,298.28,6540.0,0.28000000000002956
2019-02-25 15:30:00,298.35,298.55,298.35,298.46,6610.6,-0.1099999999999568
2019-02-25 15:35:00,298.575,298.61,298.4,298.4,8823.4,0.17500000000001137
2019-02-25 15:40:00,298.63,299.23,298.6,299.215,13346.4,-0.5849999999999795
2019-02-25 15:45:00,299.13,299.245,298.845,298.875,16385.4,0.25499999999999545
2019-02-25 15:50:00,298.88,298.92,298.58,298.66,14347.8,0.21999999999997044
2019-02-25 15:55:00,298.72,298.95,298.59,298.65,33362.0,0.07000000000005002
2019-02-26 09:30:00,292.135,293.4,289.0,289.15,169227.4,2.9850000000000136
2019-02-26 09:35:00,289.0,293.34,288.985,292.73,90809.0,-3.730000000000018
2019-02-26 09:40:00,292.785,294.79,291.93,293.795,71223.2,-1.009999999999991
2019-02-26 09:45:00,293.86,294.16,293.155,293.5,30360.8,0.36000000000001364
2019-02-26 09:50:00,293.505,296.12,293.505,294.41,43306.6,-0.9050000000000296
2019-02-26 09:55:00,294.43,294.56,293.55,294.38,27700.6,0.05000000000001137
2019-02-26 10:00:00,295.0,296.4,294.95,295.25,41509.25,-0.25
2019-02-26 10:05:00,295.18,296.03,294.35,294.48,25948.8,0.6999999999999886
2019-02-26 10:10:00,294.625,294.79,294.1,294.71,21782.6,-0.08499999999997954
2019-02-26 10:15:00,294.65,295.33,294.17,294.24,32939.0,0.40999999999996817
2019-02-26 10:20:00,294.42,295.02,294.05,294.3,19921.0,0.12000000000000455
2019-02-26 10:25:00,294.16,294.23,293.61,294.0,25378.2,0.160000000000025
2019-02-26 10:30:00,293.795,294.1,293.56,294.04,12359.6,-0.24500000000000455
2019-02-26 10:35:00,293.75,295.17,293.75,295.0,23624.6,-1.25
2019-02-26 10:40:00,295.0,295.45,294.86,294.99,18849.2,0.009999999999990905
2019-02-26 10:45:00,294.95,295.08,294.835,295.05,17383.0,-0.10000000000002274
2019-02-26 10:50:00,295.275,296.29,295.07,295.805,24756.0,-0.5300000000000296
2019-02-26 10:55:00,295.86,297.445,295.77,296.785,35051.2,-0.9250000000000114
2019-02-26 11:00:00,296.5,296.94,296.43,296.77,13865.25,-0.2699999999999818
2019-02-26 11:05:00,297.0,298.48,296.925,298.38,37815.0,-1.3799999999999955
2019-02-26 11:10:00,298.16,299.37,298.09,299.2,43218.6,-1.0399999999999636
2019-02-26 11:15:00,299.38,299.51,298.45,299.06,25972.8,0.3199999999999932
2019-02-26 11:20:00,298.82,298.85,298.59,298.59,13690.2,0.2300000000000182
2019-02-26 11:25:00,298.84,301.14,298.84,300.98,53658.2,-2.140000000000043
2019-02-26 11:30:00,301.01,301.47,300.2,300.6,34082.0,0.40999999999996817
2019-02-26 11:35:00,300.41,300.51,299.89,300.47,22636.2,-0.060000000000002274
2019-02-26 11:40:00,300.33,300.9,299.975,300.88,17060.0,-0.5500000000000114
2019-02-26 11:45:00,300.79,300.81,300.57,300.57,15173.0,0.22000000000002728
2019-02-26 11:50:00,301.23,301.94,300.87,301.0,30003.4,0.2300000000000182
2019-02-26 11:55:00,301.14,301.31,300.9,300.99,16235.8,0.14999999999997726
2019-02-26 12:00:00,301.185,301.185,300.73,300.82,13393.5,0.3650000000000091
2019-02-26 12:05:00,300.83,301.22,300.83,301.03,12888.2,-0.19999999999998863
2019-02-26 12:10:00,301.16,301.16,301.16,301.16,8869.6,0.0
2019-02-26 12:15:00,301.39,301.66,301.34,301.66,16719.6,-0.27000000000003865
2019-02-26 12:20:00,301.72,301.72,301.35,301.35,9727.4,0.37000000000000455
2019-02-26 12:25:00,301.11,301.11,300.83,300.865,9280.6,0.24500000000000455
2019-02-26 12:30:00,300.92,300.92,300.09,300.27,28614.8,0.6500000000000341
2019-02-26 12:35:00,299.63,299.84,299.47,299.84,16289.0,-0.20999999999997954
2019-02-26 12:40:00,299.53,299.53,299.53,299.53,7450.2,0.0
2019-02-26 12:45:00,299.95,300.05,298.84,298.85,16600.4,1.099999999999966
2019-02-26 12:50:00,298.715,298.715,298.05,298.315,17400.2,0.39999999999997726
2019-02-26 12:55:00,298.33,298.605,297.56,297.68,11798.6,0.6499999999999773
2019-02-26 13:00:00,298.23,298.63,298.23,298.415,6989.25,-0.18500000000000227
2019-02-26 13:05:00,298.48,298.83,298.48,298.83,11022.8,-0.3499999999999659
2019-02-26 13:10:00,298.61,299.44,298.61,299.42,8708.2,-0.8100000000000023
2019-02-26 13:15:00,299.36,299.62,299.22,299.285,8071.0,0.07499999999998863
2019-02-26 13:20:00,299.12,299.39,298.77,299.39,4403.4,-0.2699999999999818
2019-02-26 13:25:00,299.26,299.26,298.8,298.8,5743.6,0.45999999999997954
2019-02-26 13:30:00,298.51,298.51,298.02,298.41,6641.0,0.0999999999999659
2019-02-26 13:35:00,298.36,298.36,297.5,297.56,14937.6,0.8000000000000114
2019-02-26 13:40:00,297.35,297.59,297.22,297.43,13151.8,-0.07999999999998408
2019-02-26 13:45:00,297.39,297.79,297.39,297.79,8463.6,-0.4000000000000341
2019-02-26 13:50:00,298.045,298.045,298.045,298.045,5922.0,0.0
2019-02-26 13:55:00,297.885,298.27,297.86,298.27,5727.6,-0.3849999999999909
2019-02-26 14:00:00,298.7,298.7,298.7,298.7,7254.0,0.0
2019-02-26 14:05:00,298.91,299.04,298.8,298.87,5098.4,0.040000000000020464
2019-02-26 14:10:00,299.13,299.3,299.02,299.13,5244.0,0.0
2019-02-26 14:15:00,298.97,299.205,298.97,299.205,2202.2,-0.2349999999999568
2019-02-26 14:20:00,299.155,299.18,299.02,299.18,4286.8,-0.025000000000034106
2019-02-26 14:25:00,299.19,299.2,299.105,299.2,4703.4,-0.009999999999990905
2019-02-26 14:30:00,299.075,299.91,299.07,299.67,16305.4,-0.5950000000000273
2019-02-26 14:35:00,299.7,299.97,299.66,299.66,14240.6,0.03999999999996362
2019-02-26 14:40:00,299.66,299.87,299.39,299.67,4596.6,-0.009999999999990905
2019-02-26 14:45:00,299.52,299.52,298.75,298.88,19727.0,0.6399999999999864
2019-02-26 14:50:00,298.85,298.96,298.27,298.27,14289.6,0.5800000000000409
2019-02-26 14:55:00,298.21,298.5,298.14,298.36,7767.2,-0.1500000000000341
2019-02-26 15:00:00,298.755,298.755,298.46,298.66,8751.0,0.09499999999997044
2019-02-26 15:05:00,298.7,298.7,297.91,297.91,12317.6,0.7899999999999636
2019-02-26 15:10:00,298.12,298.25,298.07,298.07,10816.8,0.05000000000001137
2019-02-26 15:15:00,298.13,298.55,298.12,298.55,11964.6,-0.4200000000000159
2019-02-26 15:20:00,298.525,298.605,298.19,298.29,14732.0,0.2349999999999568
2019-02-26 15:25:00,298.795,298.95,298.26,298.95,9471.4,-0.15499999999997272
2019-02-26 15:30:00,298.65,298.86,298.51,298.56,11127.4,0.08999999999997499
2019-02-26 15:35:00,298.475,298.65,298.03,298.42,18247.0,0.05500000000000682
2019-02-26 15:40:00,298.22,298.31,297.555,297.605,15451.6,0.6150000000000091
2019-02-26 15:45:00,297.535,297.87,297.25,297.31,23584.8,0.22500000000002274
2019-02-26 15:50:00,297.56,297.69,297.2,297.385,33243.8,0.17500000000001137
2019-02-26 15:55:00,297.38,297.88,297.3,297.81,49812.4,-0.4300000000000068
2019-02-27 09:30:00,301.4,303.54,301.17,303.54,79292.2,-2.140000000000043
2019-02-27 09:35:00,303.5,306.1,303.5,304.66,83375.0,-1.160000000000025
2019-02-27 09:40:00,304.76,306.0,304.685,305.66,40142.2,-0.9000000000000341
2019-02-27 09:45:00,305.625,306.89,305.43,306.3,44215.0,-0.6750000000000114
2019-02-27 09:50:00,306.31,307.72,305.67,307.69,57899.6,-1.3799999999999955
2019-02-27 09:55:00,307.75,307.75,305.94,306.73,45978.4,1.0199999999999818
2019-02-27 10:00:00,306.82,306.93,306.12,306.14,29082.25,0.6800000000000068
2019-02-27 10:05:00,306.26,306.26,305.4,306.0,31601.4,0.2599999999999909
2019-02-27 10:10:00,305.46,305.64,305.12,305.29,25461.4,0.16999999999995907
2019-02-27 10:15:00,305.765,305.79,305.22,305.4,22831.8,0.3650000000000091
2019-02-27 10:20:00,305.13,305.13,304.79,305.015,24294.0,0.1150000000000091
2019-02-27 10:25:00,304.92,306.14,304.92,305.995,25936.8,-1.0749999999999886
2019-02-27 10:30:00,305.99,306.45,305.82,306.45,15033.6,-0.45999999999997954
2019-02-27 10:35:00,306.55,307.58,306.55,307.58,39162.4,-1.0299999999999727
2019-02-27 10:40:00,307.58,308.145,307.47,307.95,47029.8,-0.37000000000000455
2019-02-27 10:45:00,307.96,308.2,307.24,308.2,23701.4,-0.2400000000000091
2019-02-27 10:50:00,308.455,310.3,308.455,310.08,70910.6,-1.625
2019-02-27 10:55:00,310.49,310.49,309.465,310.025,28572.4,0.46500000000003183
2019-02-27 11:00:00,310.025,310.055,308.86,309.5,27607.75,0.5249999999999773
2019-02-27 11:05:00,309.53,311.72,309.52,311.55,53784.6,-2.0200000000000387
2019-02-27 11:10:00,311.75,313.74,311.7,312.33,82065.6,-0.5799999999999841
2019-02-27 11:15:00,312.25,312.26,311.14,311.18,39108.4,1.0699999999999932
2019-02-27 11:20:00,311.37,311.8,311.17,311.305,30921.0,0.06499999999999773
2019-02-27 11:25:00,311.52,311.535,310.37,310.38,32594.2,1.1399999999999864
2019-02-27 11:30:00,310.46,310.805,309.9,310.42,20012.4,0.03999999999996362
2019-02-27 11:35:00,310.5,310.5,309.26,309.47,28253.8,1.0299999999999727
2019-02-27 11:40:00,309.515,309.93,309.5,309.77,22086.4,-0.25499999999999545
2019-02-27 11:45:00,309.58,311.1,309.58,311.1,30708.4,-1.5200000000000387
2019-02-27 11:50:00,311.31,311.95,311.31,311.91,29055.2,-0.6000000000000227
2019-02-27 11:55:00,312.43,313.0,312.095,312.095,36523.2,0.33499999999997954
2019-02-27 12:00:00,312.09,312.24,311.1,311.58,17049.5,0.5099999999999909
2019-02-27 12:05:00,311.67,312.145,311.31,311.54,22085.8,0.12999999999999545
2019-02-27 12:10:00,311.12,311.5,310.82,310.99,23630.8,0.12999999999999545
2019-02-27 12:15:00,311.07,311.6,311.07,311.29,13124.0,-0.22000000000002728
2019-02-27 12:20:00,310.98,311.4,310.875,311.34,11499.8,-0.3599999999999568
2019-02-27 12:25:00,311.455,311.54,311.0,311.0,13665.6,0.4549999999999841
2019-02-27 12:30:00,311.07,311.52,311.07,311.41,8762.6,-0.34000000000003183
2019-02-27 12:35:00,311.88,312.03,311.705,312.03,16949.8,-0.14999999999997726
2019-02-27 12:40:00,312.03,312.07,311.31,311.69,14377.6,0.339999999999975
2019-02-27 12:45:00,311.725,311.8,311.61,311.79,10059.2,-0.06499999999999773
2019-02-27 12:50:00,311.67,312.18,311.67,311.77,16478.8,-0.0999999999999659
2019-02-27 12:55:00,311.54,311.54,311.44,311.5,6471.0,0.040000000000020464
2019-02-27 13:00:00,311.96,312.5,311.96,312.5,26428.75,-0.5400000000000205
2019-02-27 13:05:00,312.82,313.17,312.67,313.17,24082.0,-0.35000000000002274
2019-02-27 13:10:00,313.2,313.99,313.2,313.93,29787.6,-0.7300000000000182
2019-02-27 13:15:00,313.93,314.5,313.54,314.5,30469.8,-0.5699999999999932
2019-02-27 13:20:00,314.39,315.05,314.02,314.88,49935.4,-0.4900000000000091
2019-02-27 13:25:00,314.88,314.88,313.67,313.78,25150.0,1.1000000000000227
2019-02-27 13:30:00,313.75,314.06,313.45,313.82,13558.0,-0.06999999999999318
2019-02-27 13:35:00,313.42,313.7,313.41,313.41,13452.6,0.009999999999990905
2019-02-27 13:40:00,313.415,313.49,313.12,313.41,11651.8,0.0049999999999954525
2019-02-27 13:45:00,313.5,314.44,313.5,314.44,27661.4,-0.9399999999999977
2019-02-27 13:50:00,314.38,314.38,313.83,313.83,10762.6,0.5500000000000114
2019-02-27 13:55:00,313.62,314.265,313.62,314.265,12484.2,-0.6449999999999818
2019-02-27 14:00:00,314.27,314.27,314.0,314.06,10475.0,0.20999999999997954
2019-02-27 14:05:00,313.97,314.19,313.97,314.185,7781.4,-0.214999999999975
2019-02-27 14:10:00,314.1,314.12,313.67,313.67,17040.8,0.4300000000000068
2019-02-27 14:15:00,313.7,313.97,313.46,313.46,10779.8,0.2400000000000091
2019-02-27 14:20:00,313.58,313.79,313.44,313.44,8889.4,0.13999999999998636
2019-02-27 14:25:00,313.43,313.43,312.84,313.07,19597.4,0.36000000000001364
2019-02-27 14:30:00,313.06,313.35,312.82,313.35,14229.2,-0.29000000000002046
2019-02-27 14:35:00,313.3,313.69,313.26,313.67,15087.4,-0.37000000000000455
2019-02-27 14:40:00,313.58,313.95,313.31,313.31,16363.8,0.2699999999999818
2019-02-27 14:45:00,313.18,313.275,313.18,313.275,9450.4,-0.09499999999997044
2019-02-27 14:50:00,313.87,313.87,313.17,313.7,16035.2,0.17000000000001592
2019-02-27 14:55:00,313.29,313.78,313.27,313.78,11352.6,-0.48999999999995225
2019-02-27 15:00:00,313.89,314.71,313.89,314.45,23418.75,-0.5600000000000023
2019-02-27 15:05:00,314.7,315.22,314.48,315.15,39863.4,-0.44999999999998863
2019-02-27 15:10:00,315.37,316.29,315.3,315.41,50878.8,-0.040000000000020464
2019-02-27 15:15:00,315.36,315.51,314.84,314.87,28530.6,0.4900000000000091
2019-02-27 15:20:00,314.75,314.75,314.22,314.29,31123.6,0.45999999999997954
2019-02-27 15:25:00,314.42,314.67,314.18,314.18,13850.4,0.2400000000000091
2019-02-27 15:30:00,314.17,314.17,313.4,314.0,28315.2,0.17000000000001592
2019-02-27 15:35:00,313.71,314.11,312.99,313.13,26033.6,0.5799999999999841
2019-02-27 15:40:00,312.78,312.99,312.52,312.79,25627.2,-0.010000000000047748
2019-02-27 15:45:00,312.78,314.01,312.78,314.01,27626.4,-1.2300000000000182
2019-02-27 15:50:00,314.06,314.59,313.88,314.59,35809.0,-0.5299999999999727
2019-02-27 15:55:00,314.58,315.43,314.46,314.87,72831.0,-0.29000000000002046
2019-02-28 09:30:00,318.8,318.8,316.56,317.285,99772.0,1.5149999999999864
2019-02-28 09:35:00,317.5,317.5,315.3,315.3,61769.4,2.1999999999999886
2019-02-28 09:40:00,315.04,318.6,315.04,317.76,63128.6,-2.7199999999999704
2019-02-28 09:45:00,317.55,317.7,316.21,316.3,30750.8,1.25
2019-02-28 09:50:00,316.0,316.57,316.0,316.57,23054.2,-0.5699999999999932
2019-02-28 09:55:00,316.57,316.935,315.95,316.0,26919.0,0.5699999999999932
2019-02-28 10:00:00,314.93,314.97,313.95,313.95,35818.75,0.9800000000000182
2019-02-28 10:05:00,314.33,314.33,312.37,312.98,45595.0,1.349999999999966
2019-02-28 10:10:00,313.04,314.31,313.03,313.82,28604.2,-0.7799999999999727
2019-02-28 10:15:00,313.815,313.965,313.32,313.35,18146.6,0.464999999999975
2019-02-28 10:20:00,313.325,313.325,312.59,313.11,15525.8,0.214999999999975
2019-02-28 10:25:00,312.85,312.85,311.2,312.15,31984.6,0.7000000000000455
2019-02-28 10:30:00,312.2,312.21,310.95,311.64,24594.6,0.5600000000000023
2019-02-28 10:35:00,311.35,312.75,311.275,312.75,21085.6,-1.3999999999999773
2019-02-28 10:40:00,312.41,312.415,312.0,312.0,7110.4,0.410000000000025
2019-02-28 10:45:00,312.21,312.36,311.84,311.91,14930.6,0.2999999999999545
2019-02-28 10:50:00,311.77,311.77,310.87,311.4,23459.6,0.37000000000000455
2019-02-28 10:55:00,311.22,312.0,311.22,311.935,15161.8,-0.714999999999975
2019-02-28 11:00:00,312.26,312.75,311.79,312.66,17704.0,-0.4000000000000341
2019-02-28 11:05:00,313.0,313.23,312.92,312.92,20144.8,0.07999999999998408
2019-02-28 11:10:00,313.145,313.375,312.82,313.23,9989.8,-0.08500000000003638
2019-02-28 11:15:00,313.45,314.39,313.45,314.29,22391.8,-0.8400000000000318
2019-02-28 11:20:00,314.2,314.6,314.08,314.08,14499.2,0.12000000000000455
2019-02-28 11:25:00,314.46,315.0,314.25,314.81,21071.0,-0.35000000000002274
2019-02-28 11:30:00,315.1,316.3,315.1,316.0,27122.8,-0.8999999999999773
2019-02-28 11:35:00,316.305,317.26,316.3,317.26,38623.8,-0.9549999999999841
2019-02-28 11:40:00,317.385,318.25,317.34,317.775,41643.4,-0.38999999999998636
2019-02-28 11:45:00,317.805,317.81,317.11,317.81,20529.6,-0.0049999999999954525
2019-02-28 11:50:00,318.01,318.575,317.68,318.435,30269.0,-0.42500000000001137
2019-02-28 11:55:00,318.69,318.77,318.21,318.48,25510.8,0.20999999999997954
2019-02-28 12:00:00,319.025,319.025,318.24,318.71,26108.75,0.3149999999999977
2019-02-28 12:05:00,318.62,319.4,318.435,318.55,25663.4,0.06999999999999318
2019-02-28 12:10:00,318.52,318.52,317.6,317.6,20424.6,0.9199999999999591
2019-02-28 12:15:00,317.48,317.48,316.67,317.06,27495.0,0.4200000000000159
2019-02-28 12:20:00,317.13,317.26,316.72,316.73,12866.2,0.39999999999997726
2019-02-28 12:25:00,316.945,317.14,315.69,315.89,21154.2,1.0550000000000068
2019-02-28 12:30:00,315.94,315.99,315.12,315.33,27562.6,0.6100000000000136
2019-02-28 12:35:00,315.6,315.77,314.94,315.77,18734.0,-0.16999999999995907
2019-02-28 12:45:00,316.21,316.215,316.09,316.15,8731.4,0.060000000000002274
2019-02-28 12:50:00,315.78,316.09,315.78,316.09,12286.4,-0.3100000000000023
2019-02-28 12:55:00,316.26,316.89,316.26,316.89,12248.6,-0.6299999999999955
2019-02-28 13:00:00,317.45,317.45,316.8,316.8,11994.25,0.6499999999999773
2019-02-28 13:05:00,316.92,317.2,316.92,317.14,7038.4,-0.21999999999997044
2019-02-28 13:10:00,317.16,317.57,317.16,317.275,9842.8,-0.11499999999995225
2019-02-28 13:15:00,317.0,317.37,317.0,317.37,8136.8,-0.37000000000000455
2019-02-28 13:20:00,317.29,317.29,316.99,316.99,7199.6,0.30000000000001137
2019-02-28 13:25:00,316.81,317.2,316.81,317.0,4717.8,-0.18999999999999773
2019-02-28 13:30:00,317.06,317.06,317.0,317.0,4381.4,0.060000000000002274
2019-02-28 13:35:00,316.65,316.895,316.615,316.895,7542.6,-0.24500000000000455
2019-02-28 13:40:00,316.38,316.38,316.2,316.29,7081.4,0.08999999999997499
2019-02-28 13:45:00,316.26,316.8,316.26,316.62,15925.0,-0.36000000000001364
2019-02-28 13:50:00,316.99,317.17,316.88,317.17,8683.8,-0.18000000000000682
2019-02-28 13:55:00,317.385,318.01,317.345,318.0,17812.4,-0.6150000000000091
2019-02-28 14:00:00,318.5,318.55,318.01,318.32,18248.25,0.18000000000000682
2019-02-28 14:05:00,318.45,318.45,317.97,318.01,15723.4,0.4399999999999977
2019-02-28 14:10:00,317.59,317.99,317.0,317.07,13992.2,0.5199999999999818
2019-02-28 14:15:00,317.37,317.575,317.37,317.48,8891.8,-0.11000000000001364
2019-02-28 14:20:00,317.72,317.86,317.71,317.79,8007.6,-0.06999999999999318
2019-02-28 14:25:00,317.765,317.765,317.0,317.08,11049.2,0.6850000000000023
2019-02-28 14:30:00,317.15,317.15,316.63,316.63,7512.0,0.5199999999999818
2019-02-28 14:35:00,316.81,316.81,316.515,316.66,7443.6,0.14999999999997726
2019-02-28 14:40:00,316.73,316.825,316.73,316.825,5191.2,-0.09499999999997044
2019-02-28 14:45:00,316.85,316.88,316.37,316.37,11516.6,0.4800000000000182
2019-02-28 14:50:00,316.56,316.785,316.56,316.72,10380.4,-0.160000000000025
2019-02-28 14:55:00,317.12,317.16,316.865,317.03,7095.4,0.09000000000003183
2019-02-28 15:00:00,316.8,316.84,316.8,316.83,4390.75,-0.029999999999972715
2019-02-28 15:05:00,317.245,317.49,317.245,317.47,13217.0,-0.22500000000002274
2019-02-28 15:10:00,317.47,317.95,317.41,317.95,17678.2,-0.47999999999996135
2019-02-28 15:15:00,318.03,318.7,317.78,318.43,32289.8,-0.4000000000000341
2019-02-28 15:20:00,318.73,318.88,318.455,318.84,30063.8,-0.1099999999999568
2019-02-28 15:25:00,318.97,319.7,318.85,318.94,47270.2,0.03000000000002956
2019-02-28 15:30:00,318.98,319.56,318.93,319.27,36141.4,-0.2899999999999636
2019-02-28 15:35:00,319.42,319.53,318.93,319.07,43319.0,0.35000000000002274
2019-02-28 15:40:00,319.13,319.375,318.92,319.375,34677.2,-0.24500000000000455
2019-02-28 15:45:00,319.48,319.75,319.02,319.75,36145.8,-0.2699999999999818
2019-02-28 15:50:00,319.72,320.0,319.72,319.78,58340.2,-0.05999999999994543
2019-02-28 15:55:00,319.69,320.0,319.585,319.81,88432.8,-0.12000000000000455
2019-03-01 09:30:00,306.93,307.0,301.5,301.77,267618.8,5.160000000000025
2019-03-01 09:35:00,301.64,302.935,300.62,301.2,156292.8,0.4399999999999977
2019-03-01 09:40:00,301.44,302.17,299.88,301.97,164978.6,-0.5300000000000296
2019-03-01 09:45:00,302.03,304.39,302.02,302.28,152534.8,-0.25
2019-03-01 09:50:00,302.2,302.39,299.075,299.62,156709.4,2.579999999999984
2019-03-01 09:55:00,299.51,300.85,299.0,299.88,99504.6,-0.37000000000000455
2019-03-01 10:00:00,298.72,301.14,298.5,299.735,95353.75,-1.0149999999999864
2019-03-01 10:05:00,299.63,299.63,297.065,297.1,125755.0,2.5299999999999727
2019-03-01 10:10:00,297.02,297.09,292.38,293.85,212206.4,3.169999999999959
2019-03-01 10:15:00,293.925,296.42,293.4,294.69,135041.4,-0.7649999999999864
2019-03-01 10:20:00,294.76,294.95,291.9,293.0,125427.6,1.759999999999991
2019-03-01 10:25:00,293.13,295.66,292.13,294.42,113832.2,-1.2900000000000205
2019-03-01 10:30:00,294.51,296.85,293.82,296.67,89138.0,-2.160000000000025
2019-03-01 10:35:00,296.49,296.49,295.06,295.1,52223.2,1.3899999999999864
2019-03-01 10:40:00,295.25,295.7,294.9,294.995,47939.0,0.25499999999999545
2019-03-01 10:45:00,294.965,295.015,293.82,294.415,52735.0,0.5499999999999545
2019-03-01 10:50:00,294.61,296.63,294.59,296.0,83969.6,-1.3899999999999864
2019-03-01 10:55:00,296.29,297.29,295.84,296.34,54349.8,-0.049999999999954525
2019-03-01 11:00:00,296.12,298.12,295.92,297.905,73210.25,-1.7849999999999682
2019-03-01 11:05:00,297.7,298.74,296.99,298.74,59059.2,-1.0400000000000205
2019-03-01 11:10:00,298.26,298.41,296.66,296.66,50798.0,1.599999999999966
2019-03-01 11:15:00,296.9,298.34,296.69,298.34,41849.0,-1.4399999999999977
2019-03-01 11:20:00,298.34,298.69,295.82,296.11,52741.8,2.2299999999999613
2019-03-01 11:25:00,296.15,296.37,295.48,296.085,40153.2,0.06499999999999773
2019-03-01 11:30:00,295.84,296.5,295.6,295.93,43328.2,-0.09000000000003183
2019-03-01 11:35:00,295.75,297.5,295.75,296.7,36085.4,-0.9499999999999886
2019-03-01 11:40:00,296.94,297.09,295.7,295.91,35322.8,1.0299999999999727
2019-03-01 11:45:00,295.73,296.55,295.17,296.0,34944.2,-0.2699999999999818
2019-03-01 11:50:00,295.37,295.57,294.79,295.335,57011.4,0.03500000000002501
2019-03-01 11:55:00,295.34,296.04,294.985,295.335,37258.2,0.0049999999999954525
2019-03-01 12:00:00,294.9,295.38,294.5,295.19,30324.5,-0.29000000000002046
2019-03-01 12:05:00,295.065,295.99,294.99,295.97,36139.6,-0.9050000000000296
2019-03-01 12:10:00,295.7,296.45,295.49,295.69,24323.0,0.009999999999990905
2019-03-01 12:15:00,295.21,295.53,295.03,295.47,25028.2,-0.26000000000004775
2019-03-01 12:20:00,296.0,296.53,295.82,295.94,26638.2,0.060000000000002274
2019-03-01 12:25:00,295.77,296.215,295.6,295.6,18286.8,0.16999999999995907
2019-03-01 12:30:00,295.625,295.625,295.04,295.12,22286.6,0.5049999999999955
2019-03-01 12:35:00,295.2,295.63,294.41,294.41,45464.2,0.7899999999999636
2019-03-01 12:40:00,294.5,294.5,293.89,294.26,35614.0,0.2400000000000091
2019-03-01 12:45:00,294.015,294.26,293.78,293.78,42252.8,0.23500000000001364
2019-03-01 12:50:00,293.39,294.55,293.39,294.045,39983.6,-0.6550000000000296
2019-03-01 12:55:00,294.12,294.21,293.51,293.51,26850.8,0.6100000000000136
2019-03-01 13:00:00,293.72,293.725,293.23,293.7,32483.5,0.020000000000038654
2019-03-01 13:05:00,293.85,293.89,293.34,293.62,29289.4,0.2300000000000182
2019-03-01 13:10:00,293.16,293.84,293.07,293.63,30949.0,-0.46999999999997044
2019-03-01 13:15:00,293.6,293.67,293.0,293.405,38295.6,0.19500000000005002
2019-03-01 13:20:00,293.25,293.43,292.515,292.81,47801.4,0.4399999999999977
2019-03-01 13:25:00,292.83,292.83,292.31,292.47,26486.8,0.3599999999999568
2019-03-01 13:30:00,292.58,293.05,292.34,292.74,31714.8,-0.160000000000025
2019-03-01 13:35:00,292.61,292.7,292.0,292.04,30540.0,0.5699999999999932
2019-03-01 13:40:00,292.41,292.41,292.2,292.4,21239.2,0.010000000000047748
2019-03-01 13:45:00,292.2,293.55,292.11,293.55,29052.0,-1.3500000000000227
2019-03-01 13:50:00,293.78,294.38,293.62,294.235,59008.4,-0.4550000000000409
2019-03-01 13:55:00,294.24,294.545,293.735,293.88,28608.8,0.36000000000001364
2019-03-01 14:00:00,293.76,293.89,293.29,293.67,17582.25,0.08999999999997499
2019-03-01 14:05:00,293.29,293.545,293.06,293.545,16411.2,-0.25499999999999545
2019-03-01 14:10:00,293.31,293.31,292.5,292.905,35104.2,0.40500000000002956
2019-03-01 14:15:00,293.1,293.1,292.81,292.96,14025.2,0.1400000000000432
2019-03-01 14:20:00,292.925,294.0,292.85,293.87,33470.0,-0.9449999999999932
